উদেশে	214	false	typist	udese	উদ্দেশ্যে	DICTIONARY	উদ্দেশ্যে|উদ্দেশে|উদ্যেশ্যে|উদ্দেশ্যেও|উদ্দেশ্যের|উদ্দেশ্যেই	oov,conjunct_shape,inflected,vowel_initial
ড়ে	214	false	canonical	re	রে	DICTIONARY	রে|রয়ে|রৈ|রেঁধে|রেইট|রেঁদা	oov
শাপ	212	true	typist	sap	সাপ	DICTIONARY	সাপ|স্যাপ|সাফল্য|সাপ্তাহিক|সাফল্যের|sap	sibilant
নাশ	209	true	typist	nas	নাস	DICTIONARY	নাস|ন্যাশ|ন্যাস|নাচছ|নাসা|নাস্তিক	sibilant
তাে	208	false	canonical	tae	তায়ে	DICTIONARY	তায়ে|তায়েফ|তায়েশ|টাইপ|তায়|তার	oov
পাশ্বে	207	false	canonical	pashwe	পাশে	DICTIONARY	পাশে|পাশ্ববর্তী|পাশও|পাশক|পাশজুড়ে|পাশওয়ে	oov,conjunct_shape,inflected
পাশ্বে	207	false	typist	paswe	পাসওয়ে	CLEAN_TRANSLITERATION	পাসওয়ে|পাশে|পাসে|পাশ্ববর্তী|পার্শ্বে	oov,conjunct_shape,inflected
শব	206	true	typist	sob	সব	DICTIONARY	সব|সবাই|সবকিছু|সবার|সবই|সবক	sibilant
পূ	204	false	canonical	puu	পূগ	SECTION	পূগ|পূর্ব|পূর্বে|পূর্ণ|পূজা|পূরণ	oov
পূ	204	false	typist	pu	পুড়	DICTIONARY	পুড়|পুঁই|পুঁইছড়ি|পড়ু|পুড়য়|পুড়য়	oov
জষ্ঠ	199	false	canonical	joshth	জ্যৈষ্ঠ	DICTIONARY	জ্যৈষ্ঠ|জ্যেষ্ঠ|যষ্টি|যষ্টিমধু	oov,conjunct_shape
জষ্ঠ	199	false	typist	josth	জশ	ENGLISH_LEXICON	জশ|যষ্টি|যষ্টিমধু|josh|josth|জস্থ	oov,conjunct_shape
তাহীর	198	false	canonical	tahiir	তাহির	RULE	তাহির|তাহিরপুর|তাহিতিতে|তাপীর|তাহিনের|তাহিদুল	oov,vowel_length
তাহীর	198	false	typist	tahir	তাহির	DICTIONARY	তাহির|তাহিরপুর|তাহর|তাহিতিতে|তাহিদ|তাহিন	oov,vowel_length
র্তাহাকে	198	false	canonical	rtahake	তাহাকে	DICTIONARY	তাহাকে|রংটাকে	oov,conjunct_shape,inflected
শ্যাম	198	true	typist	syam	স্যাম	DICTIONARY	স্যাম|স্যামসাং|স্যামুয়েল|স্যামি|স্যামন|স্যাম্পল	sibilant
আশ	196	true	typist	as	আস	DICTIONARY	আস|আছ|আসছ|আঁশ|আসওয়াদ|আয়স	sibilant,vowel_initial
যিহুদার	196	false	canonical	zihudar	জিহুদার	CLEAN_TRANSLITERATION	জিহুদার|যিহুদিয়া|যিহুদিয়া	oov,ya_ja
যিহুদার	196	false	typist	jihudar	জিহুদার	CLEAN_TRANSLITERATION	জিহুদার|জিহাদের	oov,ya_ja
হৈয়া	196	false	canonical	hoiya	হইয়া	DICTIONARY	হইয়া|হইয়াছে|হইয়াছিল|হইয়াছিলেন|হইয়াছেন|হইয়াছি	oov
তাহকে	195	false	canonical	tahoke	তাহাকে	DICTIONARY	তাহাকে|তাহলে|তাহলেই|তাহলেও|তাহাউরের|তাহাওউফ	oov,inflected
বল্লে	194	false	canonical	bolle	বললে	DICTIONARY	বললে|বললেই|বললেন|বললেও|বললেনা|বললেম	oov,conjunct_shape,inflected
শাস্ত	194	false	canonical	shast	সাস্ট	DICTIONARY	সাস্ট|শাস্তি|শাস্ত্র|শাস্ত্রী|শাস্ত্রীয়|শাস্তির	oov
শাস্ত	194	false	typist	sast	সাস্ট	DICTIONARY	সাস্ট|স্বাস্থ্য|শাস্তি|সাত|শাস্ত্রীয়|সাস্পান	oov
পূর্ব্ব	193	false	canonical	puurbb	পূর্ব	DICTIONARY	পূর্ব|পূর্ববর্তী|পূর্ববঙ্গ|পূর্বে|পূর্বাভাস|পূর্ববঙ্গে	oov,conjunct_shape
পূর্ব্ব	193	false	typist	purbb	পুব	ENGLISH_LEXICON	পুব|পূর্ববঙ্গ|pub|purr|purbb|পুর্ব্ব	oov,conjunct_shape
আবিষ্কার	190	true	typist	abiskar	আবিস্কার	DICTIONARY	আবিস্কার|অবিষ্কার|আবিষ্কারক|আবিস্কারের|আবিষ্কারের|আবিষ্কারে	sibilant,vowel_initial
কাণে	188	false	canonical	kane	কানে	DICTIONARY	কানে|কেন|কানের|কানেক্ট|কানই|kane	oov,na_nna,inflected
যস্ত	187	false	canonical	zost	ইস্ট	RULE	ইস্ট|যষ্টি|যষ্টিমধু	oov
যস্ত	187	false	typist	jost	যষ্টি	DICTIONARY	যষ্টি|জষ্টি|যষ্টিক	oov
শাক	185	true	typist	sak	সাক	DICTIONARY	সাক|শাক্য|শ্যাক|সাক্ষাৎ|সাক্ষী|সাক্ষ্য	sibilant
অবশ	184	true	typist	obos	অবস	DICTIONARY	অবস|অবশ্য|অবশ্যই|অবস্থিত|অবস্থা|অবস্থান	sibilant,vowel_initial
বর্ত্তমান	183	false	canonical	borttoman	বর্তমান	DICTIONARY	বর্তমান|বর্তমানে|বর্তমানের|বর্তনী	oov,conjunct_shape
ইষ্ট	182	true	typist	ist	ইস্ট	DICTIONARY	ইস্ট|ইস্টার|ইস্তফা|ইস্ত্রি|ইস্টার্ন|ist	sibilant,vowel_initial
ঘএ	181	false	canonical	ghoe	ঘোড়ে	DICTIONARY	ঘোড়ে|ঘোড়|ঘর|ঘোঁট|ঘোড়দৌড়|ঘোড়দৌড়ে	oov
শর	180	true	typist	sor	সর	DICTIONARY	সর|সৌর|সোর|স্বর|স্যর|শোর	sibilant
তাহতে	179	false	canonical	tahote	তাহাতে	DICTIONARY	তাহাতে|তাহলে|তাহলেই|তাহলেও|তাহাতেই|তাহতি	oov,inflected
মোশির	179	false	canonical	moshir	মছির	DICTIONARY	মছির|মশিউর|মোশি	oov
মোশির	179	false	typist	mosir	মছির	DICTIONARY	মছির|মোসি|মসিউর|মসিহ|মসিদ|মসির	oov
আশার	177	true	typist	asar	আসার	DICTIONARY	আসার|অসার|অসাড়|আছার|আছাড়|আষাঢ়	sibilant,vowel_initial
বশ	177	true	typist	bos	বস	DICTIONARY	বস|বোস|অবশ্য|অবশ|অবস|ব্যস	sibilant
রাজগণ	175	false	canonical	rajogon	রাজগঞ্জ	DICTIONARY	রাজগঞ্জ|রাজঘাট|রাজগুরুর|রাজগাতী|রায়গঞ্জ|রাজগন	oov,conjunct_shape
সর্ব্বদা	174	false	canonical	sorbboda	সর্বদা	DICTIONARY	সর্বদা|সর্ব্বোচ্চ|সর্ব্বপ্রধান	oov,conjunct_shape
যাকোব	173	false	canonical	zakob	জ্যাকব	DICTIONARY	জ্যাকব|যাকব	oov,conjunct_shape
