অস্ট্রো	117	false	canonical	ostro	অস্ত্র	DICTIONARY	অস্ত্র|অস্ত্রোপচার|অস্ত্রশস্ত্র|অস্ত্রধারী|অস্ত্রই|অস্ত্রোপচারের	oov,vowel_initial
শাক	116	true	typist	sak	সাক	DICTIONARY	সাক|শাক্য|শ্যাক|সাক্ষাৎ|সাক্ষী|সাক্ষ্য	sibilant
জার্মানীয়	114	false	typist	jarmaniy	জার্মানিয়	DICTIONARY	জার্মানিয়|জার্মানি|জার্মানিই|জার্মানির|জার্মানিতে	oov,vowel_length
বুলেটকৃত	113	false	canonical	buletokrrit	বুলেট কৃত	DICTIONARY	বুলেট কৃত|বুলেটকে|বুলেট ক্রিট|বুলেট ক্রীত	oov,split
চম	110	true	canonical	chom	ছম	DICTIONARY	ছম|চমৎকার|চমক|চমকে|চমকপ্রদ|চোঁ	ranking_other
সঠিকতর	110	false	canonical	sothikotor	সঠিক তোর	DICTIONARY	সঠিক তোর|সঠিকতা|সঠিকতার|সঠিকটাই|সঠিক টোর|সথিকতর	oov,split
কাশেম	108	true	typist	kasem	কাসেম	DICTIONARY	কাসেম|কাসেমিরো|কাসেমী|কাসেমের|কাসেমিরোর|কাসেদ	sibilant
অ্যাস্টেরিক্স	107	false	canonical	oyasteriks	ওয়াস্তে রিকস	DICTIONARY	ওয়াস্তে রিকস|ওয়াস্তে	oov,split,conjunct_shape,long_compound,vowel_initial
যতীন	105	true	typist	jotin	জতিন	DICTIONARY	জতিন|যতিন|জতীন|জ্যোতিন	ranking_other
গ্নোম	104	false	canonical	gnom	গম	DICTIONARY	গম|গড়নকে|গমক|গোম|গমগম|গ্নম	oov,conjunct_shape
জনশুমারি	104	false	typist	jonosumari	জন শুমারি	DICTIONARY	জন শুমারি|জনশূন্য|ঝন শুমারি|জনসুমারি	oov,split
ভাষাগুলির	103	false	typist	vasagulir	ভাষাগুলি	DICTIONARY	ভাষাগুলি|ভাসাগুলির	oov
বেলারুশীয়	99	false	typist	belarusiy	বেলারুস	DICTIONARY	বেলারুস|বেলারুশের|বেলারুশে|বেলারুসিয়	oov
শেল	98	true	typist	sel	সেল	DICTIONARY	সেল|সয়েল|সেলাই|সেলিম|সেলে|সেলফি	sibilant
আউশ	97	true	typist	aus	আউস	DICTIONARY	আউস|আয়ুষ|আউশের|আউ|আউদ|aus	sibilant,vowel_initial
বান্টু	96	false	canonical	bantu	বাঁটু	DICTIONARY	বাঁটু|বাঁটুল|বাঁওড়|বাঁটকুল|বাঁটা|বাঁটে	oov,conjunct_shape
বিবকোড	96	false	canonical	bibokod	বিবকদ	CLEAN_TRANSLITERATION	বিবকদ|বিবদমান|বিবরণ|বিবর্তন|বিবর্তনের|বিবক্ষা	oov
সমযোজী	96	false	canonical	somozojii	সময়েই	DICTIONARY	সময়েই|সমঝোতা|সময়েই|সমঝোতার|সমঝোতায়|সমজজী	oov
সমযোজী	96	false	typist	somojoji	সমজজি	CLEAN_TRANSLITERATION	সমজজি|সমজদার|সমঝোতা|সমজাতীয়|সমঝোতার|সমজাতীয়	oov
এস্তোনিয়ান	94	false	canonical	estoniyan	এস্টোনিয়েন	ENGLISH_LEXICON	এস্টোনিয়েন|এস্তোনিয়ার|এস্তোনিয়ায়|এস্তোনিয়াতে|estonian|এস্তোনিয়া	oov,vowel_initial
মেষ	94	true	typist	mes	মেস	DICTIONARY	মেস|মেসি|মেশিন|মেসির|মেসেজ|মেই	sibilant
নামকরনের	93	false	canonical	namokoroner	নামকরণের	DICTIONARY	নামকরণের	oov,na_nna,inflected
দ্ব্যর্থতা	92	false	canonical	dbyorthota	দ্বয়র্থতা	CLEAN_TRANSLITERATION	দ্বয়র্থতা|দ্ব্যর্থক|দ্ব্যর্থহীন|দ্ব্যর্থকতা	oov,conjunct_shape
ভবিষ্যত	89	true	typist	vobisyot	ভবিষ্যৎ	DICTIONARY	ভবিষ্যৎ	khanda_ta
বহিষ্কার	87	true	typist	bohiskar	বহিস্কার	DICTIONARY	বহিস্কার|বহিস্ত্বক|বহিষ্কারের|বহিষ্কারাদেশ|বহিস্কৃত|বোঁচকা	sibilant
অঞ্চলগুলির	86	false	canonical	oncologulir	অঞ্চলগুলোর	DICTIONARY	অঞ্চলগুলোর|অঞ্চলগুলিতে|অঞ্চল গুলির	oov,vowel_initial
খ্রিষ্টীয়	85	true	typist	khristiy	খ্রিস্টীয়	DICTIONARY	খ্রিস্টীয়|খৃষ্টীয়|খ্রীষ্টীয়|খ্রিস্টিয়ান|খ্রিস্টীয়|খৃস্টীয়	sibilant
নদীকোষ	85	false	canonical	nodiikosh	নদী কোষ	DICTIONARY	নদী কোষ|নদীকে|নদীকূলে|নদীকেন্দ্রিক|নদী কোশ|নদীকশ	oov,split
নদীকোষ	85	false	typist	nodikos	নদিকস	CLEAN_TRANSLITERATION	নদিকস|নদীকে|নদীকূলে|নদীকেন্দ্রিক|নদীকেই	oov
শেরে	85	true	typist	sere	সেরে	DICTIONARY	সেরে|ছেড়ে|ছেঁড়ে|ছেরে|সেরেনা|সেরেস্তাদার	sibilant,inflected
বারাণসীর	84	false	typist	baranosir	বারানসির	DICTIONARY	বারানসির|বারাণসী|বারানসি	oov
টোয়েইন	83	false	canonical	toyein	ওয়েইন	DICTIONARY	ওয়েইন|টোয়েন|টোয়েন্টি|টোয়েন্টিফোর|ওয়েইন|তয়েইন	oov
ভূত	83	true	typist	vut	ভুত	DICTIONARY	ভুত	vowel_length
প্রণয়ধর্মী	82	false	canonical	pronoyodhormii	প্রণয় ধর্মী	DICTIONARY	প্রণয় ধর্মী|প্রণয়ন|প্রণয়নের|প্রণয়নে|প্রনয় ধর্মী|প্রণয় ধর্মী	oov,split
প্রণয়ধর্মী	82	false	typist	pronoyodhormi	প্রণয় ধর্মী	DICTIONARY	প্রণয় ধর্মী|প্রণয়ন|প্রণয়নের|প্রণয়নে|প্রনয় ধর্মী|প্রণয় ধর্মী	oov,split
শিরা	82	true	typist	sira	সিরা	DICTIONARY	সিরা|ছিঁড়া|ছিড়া|সিরাজ|সিরকা|সিরাজগঞ্জ	sibilant
ক্রিপ্টন	81	false	canonical	kripton	ক্রিপটন	ENGLISH_LEXICON	ক্রিপটন|ক্রিপ্টো|ক্রিপ্টোকারেন্সি|ক্রিপ্টোকারেন্সির|krypton|ক্রিপ্তন	oov,conjunct_shape
নিবন্ধসমূহ	81	false	typist	nibondhosomuh	নিবন্ধ সমূহ	DICTIONARY	নিবন্ধ সমূহ|নিবন্ধন|নিবন্ধটি|নিবন্ধগুলো|নিবন্ধ সমুহ|নিবন্ধসমুহ	oov,split
রাষ্ট্রপতিত্ব	81	false	canonical	rashtropotitb	রাশ্ত্রপতিত্ব	CLEAN_TRANSLITERATION	রাশ্ত্রপতিত্ব|রাষ্ট্রপতি|রাষ্ট্রপতিশাসিত|রাষ্ট্রপতির|রাষ্ট্রপতিদের	oov,long_compound
রাষ্ট্রপতিত্ব	81	false	typist	rastropotitb	রাস্ত্রপতিত্ব	CLEAN_TRANSLITERATION	রাস্ত্রপতিত্ব|রাষ্ট্রপতি|রাষ্ট্রপতির|রাষ্ট্রপতিদের	oov,long_compound
ফিলোসফিক্যাল	78	false	canonical	philosophikyal	ফিলোসফি ক্যাল	DICTIONARY	ফিলোসফি ক্যাল|ফিলোসফি|ফিলসফি	oov,split,long_compound
ফিলোসফিক্যাল	78	false	typist	filosofikyal	ফিলোসফি ক্যাল	DICTIONARY	ফিলোসফি ক্যাল|ফিলোসফি|ফিলসফি	oov,split,long_compound
বোলৎসমানের	78	false	canonical	bolotosomaner	বলতো সম্মানের	DICTIONARY	বলতো সম্মানের|বলতো|বলোতো|বলতসমানের	oov,split,conjunct_shape,khanda_ta,inflected
শিন্টো	78	false	canonical	shinto	শিন তো	DICTIONARY	শিন তো|শিং|শিন|শিঙ্গা|shinto|শিন ত	oov,split,conjunct_shape
শিন্টো	78	false	typist	sinto	সিন্ট	DICTIONARY	সিন্ট|সিন্টু|সিন্টিল|সিন্টেম|সিন্টেক্স|সিন্টেমের	oov
সোহ	78	true	canonical	soh	সহ	DICTIONARY	সহ|সহ্য|সহজ|সহিত|সহকারী|সহজে	ranking_other
কেডিই	77	false	canonical	kedii	কয়েদী	DICTIONARY	কয়েদী|কয়েদি|কেডি|কেডিএ|কয়েদ|কেডিএর	oov,inflected
কেডিই	77	false	typist	kedi	কেডি	DICTIONARY	কেডি|কয়েদি|কেডিএ|কেডা|কেডায়|কেডিএস	oov,inflected
পৌরসংস্থা	77	false	canonical	pourosongstha	পৌর সংস্থা	DICTIONARY	পৌর সংস্থা|পৌরসংঘ|পোর সংস্থা|পোড় সংস্থা	oov,split
প্রান্তরতালিকা	77	false	canonical	prantorotalika	প্রান্তর অট্টালিকা	DICTIONARY	প্রান্তর অট্টালিকা|প্রান্তর|প্রান্তরে|প্রান্তরের	oov,split,conjunct_shape,long_compound
বর্মীয়	77	false	canonical	bormiiy	বর্মিয়	DICTIONARY	বর্মিয়|বর্মী	oov,vowel_length
বর্মীয়	77	false	typist	bormiy	বর্মিয়	DICTIONARY	বর্মিয়|বর্মী|বর্মি	oov,vowel_length
ভাষাও	77	true	typist	vasao	ভাসাও	DICTIONARY	ভাসাও	sibilant,inflected
